k2name	k2camp	isdwarf	teff	tefferr	kepmag	
210675409.0	4.0	1.0	4971.0	18.0	8.774	
210675326.0	4.0	0.0	4524.0	25.0	11.898	
210675302.0	4.0	1.0	5050.0	25.0	13.277	
210675276.0	4.0	1.0	5202.0	25.0	12.813	
210675209.0	4.0	1.0	4552.0	25.0	13.063	
210675159.0	4.0	1.0	4830.0	25.0	12.883	
210675130.0	4.0	1.0	7536.0	79.0	9.437	
210675041.0	4.0	0.0	3881.0	19.0	10.606	
210675011.0	4.0	1.0	4960.0	25.0	13.219	
210674996.0	4.0	0.0	4055.0	19.0	10.489	
210674957.0	4.0	1.0	4698.0	25.0	13.409	
210674816.0	4.0	1.0	3214.0	19.0	14.496	
210674794.0	4.0	1.0	4829.0	25.0	13.415	
210674730.0	4.0	1.0	5367.0	25.0	12.077	
210729895.0	4.0	0.0	3776.0	19.0	12.386	
210729800.0	4.0	0.0	4339.0	25.0	11.671	
210729760.0	4.0	1.0	5328.0	25.0	11.453	
210729672.0	4.0	1.0	6737.0	25.0	8.252	
210729629.0	4.0	1.0	6032.0	18.0	8.039	
210729572.0	4.0	1.0	5544.0	25.0	11.354	
210729527.0	4.0	1.0	5204.0	25.0	12.158	
210729495.0	4.0	0.0	3906.0	19.0	13.194	
210729473.0	4.0	0.0	3530.0	19.0	10.098	
210729470.0	4.0	0.0	4206.0	19.0	13.101	
210729426.0	4.0	0.0	3652.0	19.0	14.719	
210729422.0	4.0	1.0	4669.0	25.0	13.36	
210729277.0	4.0	0.0	3351.0	19.0	13.632	
210729206.0	4.0	1.0	5739.0	25.0	12.715	
210729204.0	4.0	1.0	4892.0	25.0	12.064	
210729180.0	4.0	1.0	5253.0	25.0	12.039	
210729025.0	4.0	1.0	3810.0	19.0	14.729	
210729012.0	4.0	0.0	4662.0	25.0	12.719	
210728998.0	4.0	1.0	4101.0	19.0	13.793	
210728788.0	4.0	1.0	5969.0	25.0	12.692	
210728784.0	4.0	0.0	4047.0	19.0	13.026	
210728747.0	4.0	1.0	3137.0	19.0	14.615	
210728731.0	4.0	1.0	5072.0	25.0	12.328	
210728696.0	4.0	1.0	5872.0	25.0	11.875	
210728608.0	4.0	1.0	4729.0	25.0	13.406	
210728554.0	4.0	1.0	4709.0	25.0	13.467	
210728532.0	4.0	0.0	3272.0	19.0	12.6	
210728283.0	4.0	0.0	4634.0	25.0	12.667	
210728271.0	4.0	0.0	4010.0	19.0	12.612	
210727934.0	4.0	1.0	5874.0	25.0	10.969	
210727913.0	4.0	1.0	5430.0	25.0	12.767	
210727904.0	4.0	1.0	5969.0	25.0	12.647	
210727863.0	4.0	0.0	4264.0	25.0	13.474	
210727850.0	4.0	0.0	4304.0	25.0	11.636	
210727806.0	4.0	1.0	4571.0	25.0	13.455	
210727805.0	4.0	1.0	5690.0	25.0	12.702	
210727758.0	4.0	1.0	5383.0	25.0	11.553	
210727751.0	4.0	1.0	3622.0	19.0	14.655	
210727727.0	4.0	1.0	4699.0	25.0	13.148	
210727662.0	4.0	1.0	5163.0	25.0	12.419	
210727532.0	4.0	1.0	5001.0	25.0	12.991	
210727501.0	4.0	0.0	4531.0	25.0	12.84	
210727403.0	4.0	1.0	4191.0	19.0	15.101	
210727363.0	4.0	1.0	3543.0	19.0	14.418	
210727282.0	4.0	1.0	5383.0	25.0	12.724	
210727260.0	4.0	1.0	5091.0	25.0	12.636	
210727144.0	4.0	0.0	3999.0	19.0	9.863	
210727048.0	4.0	1.0	1.0	0.0	15.433	
210726841.0	4.0	1.0	5226.0	25.0	10.781	
210726802.0	4.0	1.0	4577.0	25.0	12.761	
210726767.0	4.0	1.0	4780.0	25.0	12.665	
210726738.0	4.0	1.0	7576.0	79.0	6.588	
210726712.0	4.0	0.0	4719.0	25.0	12.667	
210726670.0	4.0	1.0	5433.0	25.0	12.754	
210726632.0	4.0	1.0	5362.0	25.0	12.435	
210726623.0	4.0	1.0	3970.0	19.0	13.414	
210726528.0	4.0	1.0	5271.0	25.0	12.064	
210726518.0	4.0	1.0	5628.0	25.0	12.484	
210726320.0	4.0	1.0	5134.0	25.0	13.923	
210726306.0	4.0	1.0	5076.0	25.0	12.185	
210726248.0	4.0	0.0	4255.0	25.0	10.427	
210726208.0	4.0	0.0	3941.0	19.0	11.761	
210726149.0	4.0	0.0	4655.0	25.0	12.787	
210726093.0	4.0	1.0	4840.0	25.0	13.076	
210726083.0	4.0	1.0	3383.0	19.0	13.568	
210725850.0	4.0	1.0	6483.0	25.0	11.597	
210725815.0	4.0	1.0	6738.0	79.0	6.06	
210725731.0	4.0	0.0	4330.0	25.0	13.04	
210725583.0	4.0	0.0	3576.0	19.0	9.111	
210725530.0	4.0	1.0	5510.0	25.0	11.29	
210725484.0	4.0	1.0	6535.0	18.0	9.005	
210725360.0	4.0	0.0	4419.0	25.0	11.791	
210725267.0	4.0	0.0	4000.0	19.0	13.28	
210725265.0	4.0	1.0	5731.0	25.0	12.437	
210725248.0	4.0	1.0	4809.0	25.0	12.958	
210725210.0	4.0	1.0	6209.0	25.0	11.671	
210725198.0	4.0	1.0	6768.0	25.0	10.395	
210725060.0	4.0	0.0	4172.0	19.0	13.301	
210724989.0	4.0	0.0	4651.0	25.0	13.08	
210724982.0	4.0	0.0	4731.0	25.0	9.925	
210724966.0	4.0	0.0	4490.0	25.0	13.571	
210724954.0	4.0	0.0	4694.0	25.0	11.795	
210724913.0	4.0	0.0	4259.0	25.0	11.761	
210724899.0	4.0	1.0	5114.0	25.0	12.857	
210724826.0	4.0	nan	1.0	0.0	14.545	
210705273.0	4.0	1.0	5302.0	25.0	12.689	
210705199.0	4.0	1.0	4779.0	25.0	12.054	
210705174.0	4.0	0.0	2520.0	19.0	11.814	
210705173.0	4.0	1.0	4886.0	25.0	12.793	
210705128.0	4.0	1.0	6256.0	25.0	10.988	
210704853.0	4.0	1.0	3132.0	19.0	13.107	
210704733.0	4.0	1.0	5308.0	25.0	13.712	
210704547.0	4.0	1.0	5063.0	25.0	12.957	
210704526.0	4.0	0.0	4337.0	25.0	12.755	
210704438.0	4.0	1.0	5099.0	25.0	12.252	
210704340.0	4.0	0.0	4164.0	19.0	13.132	
210704229.0	4.0	1.0	6310.0	25.0	11.26	
210704133.0	4.0	1.0	1.0	0.0	15.798	
210703889.0	4.0	1.0	4786.0	25.0	12.504	
210703831.0	4.0	1.0	6637.0	18.0	8.118	
210703566.0	4.0	0.0	3913.0	19.0	12.885	
210703505.0	4.0	0.0	4185.0	19.0	13.586	
210703394.0	4.0	1.0	4552.0	25.0	13.306	
210703374.0	4.0	1.0	3856.0	19.0	13.049	
210703179.0	4.0	1.0	5403.0	25.0	12.147	
210703170.0	4.0	0.0	3810.0	19.0	12.05	
210703014.0	4.0	0.0	4170.0	19.0	11.689	
210702898.0	4.0	0.0	4163.0	19.0	12.212	
210702868.0	4.0	1.0	5495.0	25.0	12.776	
210702788.0	4.0	0.0	4365.0	25.0	11.836	
210702779.0	4.0	1.0	4947.0	25.0	11.46	
210702696.0	4.0	1.0	4772.0	25.0	12.92	
210702613.0	4.0	1.0	5264.0	25.0	11.339	
210702527.0	4.0	0.0	4709.0	25.0	12.644	
210702485.0	4.0	1.0	4964.0	25.0	12.738	
210702344.0	4.0	0.0	4350.0	25.0	12.787	
210702319.0	4.0	1.0	5364.0	25.0	11.86	
210702251.0	4.0	1.0	4469.0	25.0	14.403	
210702057.0	4.0	1.0	4595.0	25.0	13.329	
210702034.0	4.0	1.0	nan	nan	15.702	
210702026.0	4.0	1.0	5454.0	25.0	10.71	
210701959.0	4.0	0.0	4400.0	25.0	11.543	
210701956.0	4.0	0.0	3384.0	19.0	14.781	
210701947.0	4.0	1.0	4619.0	25.0	13.331	
210701901.0	4.0	1.0	4770.0	25.0	13.21	
210701812.0	4.0	0.0	4545.0	25.0	13.519	
210701688.0	4.0	1.0	5278.0	25.0	11.996	
210701688.0	4.0	1.0	5278.0	25.0	12.505	
210701659.0	4.0	1.0	5343.0	25.0	12.109	
210701627.0	4.0	1.0	4939.0	25.0	12.133	
210701568.0	4.0	1.0	5067.0	25.0	12.102	
210701492.0	4.0	0.0	3994.0	19.0	10.846	
210701482.0	4.0	0.0	4423.0	25.0	13.785	
210701454.0	4.0	1.0	4481.0	25.0	13.319	
210701244.0	4.0	1.0	5805.0	25.0	11.642	
210701231.0	4.0	1.0	4996.0	25.0	11.213	
210701207.0	4.0	1.0	5036.0	25.0	12.167	
210701201.0	4.0	1.0	4873.0	25.0	12.864	
210701183.0	4.0	0.0	3375.0	19.0	14.44	
210701099.0	4.0	1.0	6740.0	18.0	9.351	
210674696.0	4.0	1.0	4842.0	25.0	12.889	
210674695.0	4.0	1.0	5588.0	25.0	12.046	
210674408.0	4.0	1.0	3399.0	19.0	14.759	
210674406.0	4.0	1.0	4695.0	25.0	9.768	
210674385.0	4.0	1.0	3168.0	19.0	14.88	
210674342.0	4.0	1.0	6216.0	25.0	12.163	
210674233.0	4.0	1.0	4983.0	25.0	12.856	
210674223.0	4.0	1.0	5583.0	25.0	12.073	
210674207.0	4.0	1.0	2926.0	19.0	14.599	
210674085.0	4.0	1.0	5868.0	25.0	12.693	
210674052.0	4.0	1.0	4600.0	25.0	12.928	
210674000.0	4.0	1.0	4553.0	25.0	13.286	
210673990.0	4.0	1.0	5847.0	25.0	11.306	
210673906.0	4.0	1.0	5308.0	25.0	12.441	
210673886.0	4.0	1.0	5758.0	25.0	12.6	
210673842.0	4.0	1.0	4670.0	25.0	12.156	
210673796.0	4.0	1.0	4742.0	25.0	11.767	
210673786.0	4.0	1.0	5276.0	25.0	12.654	
210673741.0	4.0	1.0	5091.0	25.0	10.988	
210673682.0	4.0	1.0	3215.0	19.0	14.606	
210673669.0	4.0	1.0	5130.0	25.0	12.783	
210673610.0	4.0	0.0	4838.0	25.0	13.407	
210673587.0	4.0	1.0	6451.0	18.0	9.745	
210673515.0	4.0	1.0	4068.0	19.0	13.287	
210673459.0	4.0	0.0	3501.0	19.0	11.578	
210670993.0	4.0	1.0	4741.0	25.0	11.483	
210670969.0	4.0	1.0	4864.0	25.0	11.957	
210670944.0	4.0	1.0	5207.0	25.0	12.228	
210670929.0	4.0	0.0	3540.0	19.0	10.542	
210670925.0	4.0	1.0	5475.0	25.0	12.216	
210670887.0	4.0	1.0	4601.0	25.0	13.018	
210670836.0	4.0	1.0	4847.0	25.0	12.562	
210670777.0	4.0	1.0	4960.0	25.0	12.527	
210670768.0	4.0	1.0	4917.0	25.0	13.018	
210670681.0	4.0	1.0	5366.0	25.0	12.717	
210670546.0	4.0	1.0	5960.0	25.0	10.892	
210670513.0	4.0	0.0	4167.0	19.0	10.631	
210670486.0	4.0	0.0	4314.0	25.0	11.856	
210670450.0	4.0	1.0	5087.0	25.0	13.817	
210670433.0	4.0	1.0	5434.0	25.0	11.276	
210670202.0	4.0	1.0	5054.0	25.0	12.074	
210670134.0	4.0	0.0	4741.0	25.0	13.267	
210669959.0	4.0	1.0	4597.0	25.0	13.248	
210669835.0	4.0	1.0	5512.0	25.0	12.558	
210669767.0	4.0	0.0	3614.0	19.0	10.752	
210669719.0	4.0	0.0	4944.0	25.0	11.547	
210669696.0	4.0	0.0	4764.0	25.0	13.392	
210669664.0	4.0	0.0	4766.0	25.0	11.079	
210669628.0	4.0	1.0	5371.0	25.0	12.4	
210669534.0	4.0	1.0	4722.0	25.0	13.007	
210669489.0	4.0	1.0	4313.0	25.0	13.624	
210669471.0	4.0	1.0	4321.0	25.0	14.29	
210669399.0	4.0	1.0	4994.0	25.0	11.149	
210669299.0	4.0	1.0	5492.0	25.0	12.098	
210669297.0	4.0	1.0	5214.0	25.0	12.194	
210669206.0	4.0	1.0	5995.0	18.0	9.919	
210669183.0	4.0	1.0	3226.0	19.0	14.448	
210669141.0	4.0	1.0	4766.0	25.0	13.04	
210669063.0	4.0	1.0	6481.0	25.0	10.151	
210669058.0	4.0	0.0	3838.0	19.0	11.356	
210668900.0	4.0	0.0	4463.0	25.0	10.056	
210668880.0	4.0	1.0	5318.0	25.0	12.783	
210668679.0	4.0	0.0	4537.0	25.0	12.731	
210668611.0	4.0	1.0	5338.0	25.0	12.821	
210668583.0	4.0	1.0	4830.0	25.0	11.958	
210668573.0	4.0	1.0	5698.0	25.0	11.865	
210668546.0	4.0	0.0	3059.0	19.0	10.593	
210668500.0	4.0	1.0	4993.0	25.0	11.543	
210668314.0	4.0	1.0	4728.0	25.0	12.934	
210668301.0	4.0	1.0	5687.0	25.0	10.307	
210668231.0	4.0	1.0	4546.0	25.0	13.324	
210668169.0	4.0	1.0	3945.0	19.0	14.133	
210668165.0	4.0	1.0	5967.0	18.0	9.798	
210668156.0	4.0	1.0	5401.0	25.0	11.663	
210668119.0	4.0	1.0	6587.0	18.0	12.09	
210667985.0	4.0	1.0	4278.0	25.0	10.619	
210667824.0	4.0	1.0	4315.0	25.0	14.805	
210667803.0	4.0	0.0	4370.0	25.0	11.359	
210667695.0	4.0	1.0	4959.0	25.0	12.373	
210667626.0	4.0	1.0	5336.0	25.0	12.287	
210667603.0	4.0	1.0	5380.0	25.0	12.358	
210667561.0	4.0	1.0	3386.0	19.0	14.345	
210667466.0	4.0	0.0	4300.0	25.0	11.195	
210667381.0	4.0	1.0	5028.0	25.0	12.674	
210667186.0	4.0	1.0	4727.0	25.0	11.729	
210667175.0	4.0	1.0	5721.0	25.0	12.387	
210667155.0	4.0	1.0	4850.0	25.0	12.87	
210667109.0	4.0	1.0	5216.0	25.0	11.838	
210666983.0	4.0	1.0	5043.0	25.0	12.587	
210666850.0	4.0	1.0	4930.0	25.0	11.889	
210666747.0	4.0	1.0	5645.0	25.0	10.994	
210666742.0	4.0	0.0	2389.0	19.0	10.43	
210666696.0	4.0	1.0	4618.0	25.0	12.346	
210666556.0	4.0	1.0	1.0	0.0	15.049	
210666536.0	4.0	1.0	6460.0	25.0	10.206	
210666393.0	4.0	1.0	5254.0	25.0	12.553	
210666258.0	4.0	0.0	4105.0	19.0	12.002	
210666042.0	4.0	1.0	4253.0	25.0	14.17	
210666030.0	4.0	0.0	4520.0	18.0	9.419	
210665793.0	4.0	0.0	4438.0	25.0	12.638	
210665760.0	4.0	0.0	4812.0	25.0	10.974	
210665718.0	4.0	1.0	5334.0	25.0	12.227	
210665561.0	4.0	1.0	5007.0	25.0	12.13	
210665521.0	4.0	1.0	5425.0	25.0	11.141	
210665423.0	4.0	0.0	4107.0	19.0	12.515	
210665335.0	4.0	1.0	5049.0	25.0	14.016	
210665262.0	4.0	0.0	4059.0	19.0	12.58	
210665158.0	4.0	1.0	3029.0	19.0	14.401	
210665146.0	4.0	0.0	4419.0	25.0	12.955	
210665092.0	4.0	0.0	4534.0	25.0	12.534	
210664796.0	4.0	1.0	5151.0	25.0	12.765	
210664782.0	4.0	1.0	5867.0	18.0	8.687	
210664763.0	4.0	1.0	5459.0	25.0	12.699	
210664745.0	4.0	0.0	3984.0	19.0	12.361	
210664740.0	4.0	1.0	5464.0	25.0	10.803	
210664720.0	4.0	0.0	4691.0	25.0	12.933	
210664607.0	4.0	1.0	5162.0	25.0	11.912	
210664294.0	4.0	1.0	5311.0	25.0	11.898	
210664100.0	4.0	1.0	4746.0	25.0	13.079	
210664088.0	4.0	1.0	4708.0	25.0	15.452	
210664082.0	4.0	1.0	5597.0	25.0	12.757	
210663999.0	4.0	0.0	3891.0	19.0	12.016	
210663972.0	4.0	0.0	4277.0	25.0	11.598	
210663943.0	4.0	0.0	3594.0	19.0	11.818	
210663883.0	4.0	0.0	4489.0	25.0	13.696	
210663811.0	4.0	0.0	4668.0	25.0	13.989	
210663808.0	4.0	1.0	5855.0	132.0	12.762	
210663738.0	4.0	1.0	3489.0	19.0	14.042	
210663628.0	4.0	1.0	4000.0	19.0	14.643	
210663432.0	4.0	0.0	3770.0	19.0	12.927	
210663410.0	4.0	1.0	5068.0	25.0	12.38	
210663251.0	4.0	1.0	5046.0	25.0	12.329	
210663154.0	4.0	1.0	5571.0	25.0	12.635	
210663063.0	4.0	1.0	5762.0	25.0	12.564	
210663044.0	4.0	0.0	4525.0	25.0	11.394	
210662928.0	4.0	1.0	4458.0	25.0	13.537	
210662824.0	4.0	0.0	5425.0	25.0	10.039	
210662727.0	4.0	1.0	4441.0	25.0	12.907	
210662707.0	4.0	1.0	4326.0	25.0	13.194	
210662690.0	4.0	1.0	5367.0	25.0	10.526	
210662432.0	4.0	1.0	4838.0	25.0	15.528	
210662210.0	4.0	1.0	3448.0	19.0	15.093	
210662134.0	4.0	1.0	5152.0	25.0	12.516	
210662122.0	4.0	1.0	6375.0	25.0	12.615	
210662093.0	4.0	0.0	4740.0	25.0	10.297	
210662045.0	4.0	1.0	4859.0	25.0	11.88	
210661994.0	4.0	1.0	5213.0	25.0	11.196	
210661814.0	4.0	0.0	4313.0	25.0	12.067	
210661778.0	4.0	0.0	3958.0	19.0	11.056	
210661750.0	4.0	1.0	4971.0	25.0	13.307	
210661738.0	4.0	1.0	5676.0	25.0	12.6	
210661376.0	4.0	1.0	4712.0	25.0	13.1	
210661363.0	4.0	0.0	4407.0	25.0	13.288	
210661226.0	4.0	0.0	3773.0	19.0	11.625	
210661166.0	4.0	1.0	4850.0	25.0	13.063	
210661100.0	4.0	1.0	4828.0	25.0	13.351	
210661047.0	4.0	0.0	4674.0	25.0	12.585	
210730901.0	4.0	1.0	5375.0	25.0	12.506	
210730873.0	4.0	1.0	4892.0	25.0	13.391	
210730808.0	4.0	1.0	3883.0	19.0	13.79	
210730746.0	4.0	1.0	7033.0	25.0	9.984	
210730713.0	4.0	0.0	3837.0	19.0	12.953	
210730582.0	4.0	1.0	4617.0	25.0	13.129	
210730438.0	4.0	1.0	6114.0	25.0	12.456	
210730298.0	4.0	1.0	5060.0	25.0	11.849	
210730103.0	4.0	0.0	3530.0	19.0	10.282	
210730088.0	4.0	0.0	3954.0	19.0	10.649	
210730034.0	4.0	1.0	5055.0	25.0	12.189	
210729904.0	4.0	0.0	4354.0	25.0	10.256	
210689416.0	4.0	1.0	5515.0	25.0	12.292	
210689391.0	4.0	0.0	4671.0	25.0	10.074	
210689355.0	4.0	0.0	4598.0	25.0	13.609	
210689309.0	4.0	1.0	5939.0	18.0	8.717	
210689222.0	4.0	0.0	4682.0	25.0	12.946	
210689201.0	4.0	0.0	4583.0	25.0	12.895	
210689130.0	4.0	1.0	5739.0	25.0	7.025	
210689067.0	4.0	1.0	4937.0	25.0	12.27	
210688994.0	4.0	1.0	5462.0	25.0	10.144	
210688929.0	4.0	1.0	4909.0	25.0	12.818	
210688831.0	4.0	1.0	4299.0	25.0	13.673	
210688766.0	4.0	1.0	5890.0	25.0	12.409	
210688734.0	4.0	1.0	6330.0	25.0	10.225	
210688643.0	4.0	1.0	3306.0	19.0	15.135	
210688619.0	4.0	1.0	3918.0	19.0	13.88	
210688611.0	4.0	1.0	5735.0	25.0	10.815	
210688580.0	4.0	1.0	4379.0	25.0	13.357	
210688551.0	4.0	1.0	3429.0	19.0	13.411	
210688526.0	4.0	1.0	4403.0	25.0	14.222	
210688360.0	4.0	0.0	3763.0	19.0	12.167	
210688253.0	4.0	1.0	5250.0	25.0	12.471	
210688070.0	4.0	0.0	3871.0	19.0	10.953	
210687882.0	4.0	1.0	4916.0	25.0	13.038	
210687710.0	4.0	0.0	3802.0	19.0	11.392	
210687661.0	4.0	1.0	3250.0	19.0	14.359	
210687585.0	4.0	1.0	5149.0	25.0	12.87	
210687574.0	4.0	1.0	3840.0	19.0	14.247	
210687475.0	4.0	0.0	3999.0	19.0	9.204	
210687437.0	4.0	0.0	4161.0	19.0	11.228	
210687428.0	4.0	1.0	4335.0	25.0	12.008	
210687418.0	4.0	0.0	3675.0	19.0	12.708	
210687403.0	4.0	0.0	4255.0	25.0	11.286	
210687317.0	4.0	0.0	4760.0	25.0	13.189	
210687242.0	4.0	1.0	5036.0	25.0	12.736	
210687236.0	4.0	0.0	3609.0	19.0	11.232	
210687206.0	4.0	1.0	4137.0	19.0	13.457	
210687196.0	4.0	1.0	5045.0	25.0	12.346	
210687188.0	4.0	1.0	6196.0	25.0	11.806	
210686974.0	4.0	0.0	3794.0	19.0	11.386	
210686969.0	4.0	1.0	5208.0	25.0	12.412	
210686850.0	4.0	0.0	3842.0	19.0	12.426	
210686786.0	4.0	1.0	5344.0	25.0	12.728	
210686716.0	4.0	0.0	3760.0	19.0	12.436	
210686705.0	4.0	0.0	2352.0	19.0	10.977	
210686573.0	4.0	1.0	3538.0	19.0	14.706	
210686467.0	4.0	0.0	3956.0	19.0	11.188	
210686306.0	4.0	0.0	4179.0	19.0	11.558	
210686220.0	4.0	1.0	5351.0	25.0	12.04	
210686186.0	4.0	1.0	4763.0	25.0	12.056	
210686138.0	4.0	1.0	5515.0	25.0	12.319	
210685930.0	4.0	0.0	3574.0	19.0	12.339	
210685924.0	4.0	0.0	4316.0	25.0	13.226	
210685692.0	4.0	1.0	5309.0	25.0	11.916	
210685691.0	4.0	1.0	5141.0	25.0	14.081	
210685585.0	4.0	1.0	5373.0	25.0	12.055	
210685563.0	4.0	0.0	4265.0	25.0	10.821	
210685548.0	4.0	1.0	5665.0	25.0	12.82	
210685518.0	4.0	0.0	4866.0	25.0	13.361	
210685483.0	4.0	0.0	3399.0	19.0	10.967	
210685477.0	4.0	1.0	5734.0	25.0	12.685	
210685382.0	4.0	1.0	5133.0	25.0	12.26	
210685344.0	4.0	0.0	3817.0	19.0	10.616	
210685306.0	4.0	0.0	4310.0	25.0	13.977	
210685192.0	4.0	1.0	4522.0	132.0	14.649	
210685054.0	4.0	1.0	4761.0	25.0	12.165	
210685012.0	4.0	1.0	4944.0	25.0	12.992	
210684973.0	4.0	0.0	4268.0	25.0	12.099	
210684908.0	4.0	1.0	5371.0	25.0	11.978	
210684902.0	4.0	0.0	3595.0	19.0	12.281	
210684884.0	4.0	1.0	4795.0	25.0	12.553	
210684874.0	4.0	1.0	3235.0	19.0	14.393	
210684766.0	4.0	0.0	4060.0	19.0	12.966	
210684541.0	4.0	0.0	3972.0	19.0	11.645	
210684377.0	4.0	1.0	3238.0	19.0	14.833	
210684376.0	4.0	0.0	4494.0	25.0	12.76	
210684141.0	4.0	1.0	6398.0	18.0	9.637	
210684131.0	4.0	1.0	5130.0	25.0	10.382	
210684117.0	4.0	0.0	3843.0	19.0	12.541	
210684075.0	4.0	1.0	5203.0	25.0	12.622	
210684063.0	4.0	1.0	4678.0	25.0	13.186	
210683994.0	4.0	1.0	5033.0	25.0	11.696	
210683894.0	4.0	1.0	5734.0	25.0	12.474	
210683700.0	4.0	1.0	5437.0	25.0	12.328	
210683690.0	4.0	1.0	4946.0	25.0	12.968	
210683536.0	4.0	0.0	4359.0	25.0	12.932	
210683497.0	4.0	0.0	4763.0	25.0	13.142	
210660979.0	4.0	1.0	4672.0	25.0	13.224	
210660949.0	4.0	0.0	4353.0	25.0	11.977	
210660836.0	4.0	1.0	4371.0	25.0	13.474	
210660773.0	4.0	1.0	5633.0	25.0	12.523	
210660722.0	4.0	1.0	5061.0	25.0	12.336	
210660712.0	4.0	1.0	4706.0	25.0	12.657	
210660686.0	4.0	1.0	5920.0	25.0	11.002	
210660668.0	4.0	1.0	4719.0	25.0	13.109	
210660597.0	4.0	0.0	3554.0	19.0	8.751	
210660574.0	4.0	1.0	5042.0	25.0	11.949	
210660571.0	4.0	1.0	6355.0	25.0	10.301	
210660414.0	4.0	1.0	5046.0	25.0	12.967	
210660264.0	4.0	0.0	4564.0	25.0	12.403	
210660225.0	4.0	1.0	5422.0	25.0	11.777	
210660201.0	4.0	0.0	4332.0	25.0	13.192	
210660187.0	4.0	1.0	5788.0	25.0	11.042	
210660159.0	4.0	1.0	5462.0	25.0	12.836	
210659945.0	4.0	1.0	3563.0	19.0	15.005	
210659934.0	4.0	1.0	5029.0	25.0	12.707	
210659882.0	4.0	1.0	4731.0	25.0	12.806	
210659610.0	4.0	1.0	5013.0	25.0	12.996	
210659555.0	4.0	0.0	4835.0	25.0	11.712	
210659336.0	4.0	0.0	3744.0	19.0	15.023	
210659314.0	4.0	1.0	5048.0	25.0	11.978	
210650147.0	4.0	1.0	5034.0	25.0	11.708	
210650125.0	4.0	1.0	5190.0	25.0	12.197	
210650014.0	4.0	0.0	3962.0	19.0	12.008	
210649999.0	4.0	1.0	6619.0	25.0	12.488	
210649945.0	4.0	0.0	4403.0	25.0	12.065	
210649921.0	4.0	1.0	3754.0	19.0	15.07	
210649906.0	4.0	1.0	3518.0	19.0	14.573	
210649849.0	4.0	0.0	4953.0	25.0	12.549	
210649712.0	4.0	1.0	5554.0	25.0	11.629	
210649623.0	4.0	1.0	4477.0	25.0	12.956	
210649605.0	4.0	0.0	4284.0	25.0	12.047	
210649458.0	4.0	1.0	3271.0	19.0	14.874	
210649325.0	4.0	1.0	5119.0	25.0	10.852	
210649298.0	4.0	1.0	4559.0	25.0	13.506	
210649205.0	4.0	1.0	4847.0	25.0	12.007	
210649002.0	4.0	1.0	5458.0	25.0	12.662	
210648955.0	4.0	1.0	4870.0	25.0	12.77	
210648780.0	4.0	0.0	3713.0	19.0	10.348	
210648673.0	4.0	1.0	4897.0	25.0	14.312	
210648672.0	4.0	0.0	4315.0	25.0	9.933	
210648642.0	4.0	1.0	5495.0	25.0	12.737	
210648519.0	4.0	1.0	4562.0	25.0	12.982	
210648285.0	4.0	0.0	3272.0	19.0	10.359	
210648137.0	4.0	1.0	4614.0	25.0	13.075	
210647813.0	4.0	1.0	5776.0	25.0	12.824	
210647804.0	4.0	1.0	3424.0	19.0	13.587	
210647774.0	4.0	1.0	5292.0	25.0	11.286	
210647548.0	4.0	1.0	4931.0	25.0	11.976	
210647396.0	4.0	0.0	4537.0	18.0	8.155	
210647344.0	4.0	1.0	5213.0	25.0	11.668	
210647245.0	4.0	1.0	6607.0	25.0	11.892	
210647240.0	4.0	1.0	5565.0	25.0	12.386	
210646997.0	4.0	1.0	3733.0	19.0	15.015	
210646805.0	4.0	0.0	4357.0	25.0	12.888	
210646777.0	4.0	0.0	3799.0	19.0	12.396	
210646715.0	4.0	0.0	3027.0	19.0	11.531	
210646667.0	4.0	0.0	4014.0	19.0	10.1	
210646402.0	4.0	1.0	5047.0	25.0	13.335	
210646357.0	4.0	1.0	4771.0	25.0	13.167	
210646286.0	4.0	0.0	4343.0	25.0	12.962	
210646034.0	4.0	1.0	5106.0	25.0	12.935	
210646017.0	4.0	1.0	5071.0	25.0	12.926	
210645948.0	4.0	1.0	4254.0	25.0	14.92	
210645922.0	4.0	1.0	3001.0	19.0	15.853	
210645880.0	4.0	1.0	3188.0	19.0	15.49	
210645839.0	4.0	1.0	5257.0	25.0	10.545	
210645805.0	4.0	1.0	5268.0	25.0	12.729	
210645745.0	4.0	0.0	3843.0	19.0	12.875	
210645732.0	4.0	1.0	3453.0	19.0	15.279	
210645527.0	4.0	1.0	6323.0	18.0	9.383	
210645340.0	4.0	1.0	5492.0	25.0	12.559	
210645289.0	4.0	1.0	1.0	0.0	15.45	
210645281.0	4.0	1.0	3226.0	19.0	14.11	
210645185.0	4.0	1.0	5378.0	25.0	12.474	
210645116.0	4.0	0.0	4313.0	25.0	10.997	
210645034.0	4.0	0.0	4586.0	25.0	12.154	
210644997.0	4.0	1.0	5469.0	25.0	10.577	
210644843.0	4.0	0.0	4325.0	25.0	13.089	
210644824.0	4.0	1.0	4615.0	25.0	12.646	
210644816.0	4.0	1.0	4574.0	25.0	12.583	
210644574.0	4.0	1.0	3703.0	19.0	14.97	
210644266.0	4.0	0.0	4379.0	25.0	12.706	
210644260.0	4.0	1.0	5604.0	25.0	12.218	
210644203.0	4.0	0.0	4396.0	25.0	12.761	
210644191.0	4.0	0.0	3579.0	19.0	11.626	
210644120.0	4.0	1.0	5770.0	25.0	11.622	
